episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
0,1.0,1.7034130473323583,-1.4299333329431039,0.8768917422619671,0.0,0.6666666666666666,4,0.0,False,True,0.34259725978889605,0,40.9092468467365,14.192,prepare,0.0
0,2.0,1.7032590525444156,-1.4299321604039972,0.8786963130986681,-30.0,0.6666666666666666,1,1.0,False,True,0.34222091774140884,0,40.9092468467365,14.248,in_progress,0.0
0,3.0,1.7164886484901243,-1.430756213813524,0.59895416722069,-30.0,0.3333333333333333,0,1.0,False,True,0.3745251127730585,0,40.9092468467365,14.322,in_progress,0.0
0,4.0,1.7339442540669991,-1.4331220675698377,-0.029819696091230825,30.0,0.3333333333333333,6,1.0,False,True,0.4171005023311415,0,40.9092468467365,14.39,in_progress,0.0
0,5.0,1.7578700261875029,-1.4360332556274682,-0.7600807581282241,30.0,0.6666666666666666,7,1.0,False,True,0.47546949156719776,0,40.9092468467365,14.458,in_progress,0.0
0,6.0,1.788413781991243,-1.4365723994533708,-0.7736875231784232,0.0,0.3333333333333333,3,1.0,False,True,0.5501027304064684,0,40.9092468467365,14.526,in_progress,0.0
0,7.0,1.82491389513244,-1.4352086890269344,-0.34235893938974066,-30.0,1.0,2,1.0,False,True,0.6393655179551161,1,40.9092468467365,14.595,in_progress,0.0
0,8.0,1.8631179998617937,-1.4347245702240494,-0.20383563186332995,0.0,0.6666666666666666,4,1.0,False,True,0.7327601395521022,1,40.9092468467365,14.659,in_progress,0.0
0,9.0,1.9050486164423537,-1.4374814046442883,-0.8146944581687096,30.0,0.6666666666666666,7,1.0,False,True,0.8351414136398868,1,40.9092468467365,14.727,in_progress,0.0
0,10.0,1.9536518423538216,-1.437901479462058,-0.7915231877730463,30.0,1.0,8,1.0,False,True,0.9539191277746785,1,40.9092468467365,14.783,in_progress,0.0
0,11.0,2.0098138922274242,-1.4326016629920595,0.5409715142389654,-30.0,0.6666666666666666,1,1.0,False,True,1.091386143957347,1,40.9092468467365,14.861,in_progress,0.0
0,12.0,2.0716808090242447,-1.4233659014914792,2.552440025306756,30.0,1.0,8,1.0,False,True,1.2429443030045588,1,40.9092468467365,14.925,in_progress,0.0
0,13.0,2.12496069101802,-1.4175721011535265,3.3113225841547522,0.0,0.6666666666666666,4,1.0,False,True,1.3733857187599918,1,40.9092468467365,14.988,in_progress,0.0
0,14.0,2.190822407562713,-1.4078878254206866,4.68488157034984,0.0,0.3333333333333333,3,1.0,False,True,1.534725079317514,1,40.9092468467365,15.063,in_progress,0.0
