episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
60,1.0,1.7033759253153458,-1.430027751358003,0.8509896221479606,0.0,0.6666666666666666,4,0.0,False,True,0.3425029886589112,0,40.9092468467365,444.457,prepare,0.0
60,2.0,1.703259052544461,-1.4299321604039965,0.8786963130986681,0.0,1.0,5,1.0,False,True,0.34222091774140917,0,40.9092468467365,444.526,in_progress,0.0
60,3.0,1.7117922114396598,-1.4316274325176561,0.4278998953607335,30.0,0.3333333333333333,6,1.0,False,True,0.36301366795013273,0,40.9092468467365,444.585,in_progress,0.0
60,4.0,1.7278630134101645,-1.434922908745112,-0.4526671513655322,30.0,0.3333333333333333,6,1.0,False,True,0.4021695444851675,0,40.9092468467365,444.615,in_progress,0.0
60,5.0,1.7503154877332427,-1.4370359359532194,-0.935857131232813,-30.0,0.3333333333333333,0,1.0,False,True,0.4569674967898242,0,40.9092468467365,444.701,in_progress,0.0
60,6.0,1.77558415257458,-1.4393626289019086,-1.387608588691713,30.0,0.3333333333333333,6,1.0,False,True,0.5186406249563162,0,40.9092468467365,444.789,in_progress,0.0
60,7.0,1.8010379247300206,-1.4407414739818862,-1.5719231729885115,0.0,0.6666666666666666,4,1.0,False,True,0.5808017144590331,0,40.9092468467365,444.862,in_progress,0.0
60,8.0,1.833459786255378,-1.442247978836162,-1.749696016542535,-30.0,1.0,2,1.0,False,True,0.65998905781149,1,40.9092468467365,444.928,in_progress,0.0
60,9.0,1.8813079698745345,-1.4494773486276507,-3.141539008979787,0.0,0.3333333333333333,3,1.0,False,True,0.7766660788227049,1,40.9092468467365,444.994,in_progress,0.0
60,10.0,1.9281296326140551,-1.4580907940350418,-4.488986184672227,30.0,0.6666666666666666,7,1.0,False,True,0.8907822467361863,1,40.9092468467365,445.064,in_progress,0.0
60,11.0,1.9688042200894067,-1.4632290235616225,-4.939550960307877,30.0,1.0,8,1.0,False,True,0.9900043294759211,1,40.9092468467365,445.127,in_progress,0.0
60,12.0,2.02204040348563,-1.46642638943027,-4.6613268011918425,30.0,0.6666666666666666,7,1.0,False,True,1.1200015642676773,1,40.9092468467365,445.173,in_progress,0.0
60,13.0,2.0728940705771857,-1.4640480177439767,-3.1132704641139064,0.0,0.3333333333333333,3,1.0,False,True,1.2443819899639612,1,40.9092468467365,445.264,in_progress,0.0
60,14.0,2.116303313181564,-1.4600404303063685,-1.620919073008433,30.0,0.6666666666666666,7,1.0,False,True,1.3506310391782617,1,40.9092468467365,445.324,in_progress,0.0
60,15.0,2.1605760144648727,-1.4561164032019362,-0.4471930082585189,30.0,0.3333333333333333,6,1.0,False,True,1.4589873701706462,1,40.9092468467365,445.381,in_progress,0.0
60,16.0,2.1996053526922914,-1.446798091579259,1.879444815865022,30.0,0.6666666666666666,7,1.0,False,True,1.5547307199861407,1,40.9092468467365,445.452,in_progress,0.0
60,17.0,2.2427818075585297,-1.432838591439111,4.766699869109934,-30.0,0.6666666666666666,1,1.0,False,True,1.660784517860083,1,40.9092468467365,445.528,in_progress,0.0
60,18.0,2.2829725848219975,-1.4180246942105192,7.4490258591032195,-30.0,0.3333333333333333,0,1.0,False,True,1.7595729662516588,1,40.9092468467365,445.593,in_progress,0.0
60,19.0,2.325970652896047,-1.4054683038977418,9.624301580574478,-30.0,1.0,2,1.0,False,True,1.8651380708071912,2,40.9092468467365,445.648,in_progress,0.0
60,20.0,2.3650389102692504,-1.3961304997523583,10.259888703350445,-30.0,0.6666666666666666,1,1.0,False,True,1.960977276709833,2,40.9092468467365,445.694,in_progress,0.0
60,21.0,2.4119193681574163,-1.3863503392224859,10.560614482775264,0.0,0.3333333333333333,3,1.0,False,True,2.0759272578985506,2,40.9092468467365,445.792,in_progress,0.0
60,22.0,2.451878294096315,-1.3794389113431877,10.430998552696071,0.0,0.3333333333333333,3,1.0,False,True,2.1738522726837934,2,40.9092468467365,445.862,in_progress,0.0
60,23.0,2.4887916445288782,-1.3711214250675663,10.799263085603993,0.0,0.6666666666666666,4,1.0,False,True,2.2643862548110447,2,40.9092468467365,445.925,in_progress,0.0
60,24.0,2.529650319671926,-1.3609529076854199,11.337386801773361,0.0,0.6666666666666666,4,1.0,False,True,2.3646326994300493,2,40.9092468467365,445.993,in_progress,0.0
60,25.0,2.576874166217215,-1.3508195550940023,11.510903839837301,0.0,0.3333333333333333,3,1.0,False,True,2.4804352359924935,2,40.9092468467365,446.054,in_progress,0.0
60,26.0,2.61713431168445,-1.34187524757701,11.677704788327668,-30.0,0.6666666666666666,1,1.0,False,True,2.579174126050655,2,40.9092468467365,446.113,in_progress,0.0
60,27.0,2.6643561416696717,-1.3324056039002534,11.578150640168362,-30.0,0.3333333333333333,0,1.0,False,True,2.6949469650419546,2,40.9092468467365,446.194,in_progress,0.0
60,28.0,2.704575447411769,-1.3311272553584201,9.947920135166715,30.0,0.3333333333333333,6,1.0,False,True,2.7932968635342728,2,40.9092468467365,446.263,in_progress,0.0
60,29.0,2.736872535820684,-1.3297177737434862,8.796761730580284,30.0,1.0,8,1.0,False,True,2.8722886297616315,2,40.9092468467365,446.316,in_progress,0.0
60,30.0,2.766441593297651,-1.3255499643416624,8.688194159456017,-30.0,1.0,2,1.0,False,True,2.944716319121029,2,40.9092468467365,446.388,in_progress,0.0
60,31.0,2.815076678902097,-1.319440746864052,8.371543216148368,-30.0,1.0,2,1.0,False,True,3.0638171108655725,2,40.9092468467365,446.451,in_progress,0.0
60,32.0,2.870334412407722,-1.3159523759260525,7.309131440445555,-30.0,0.6666666666666666,1,1.0,False,True,3.1990061586529013,3,40.9092468467365,446.509,in_progress,0.0
