episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
81,10.0,3.914390716542488,-1.3418780899744431,10.893952484299486,0.0,1.0,5,1.0,False,True,0.7585184553144962,5,40.9092468467365,866.187,in_progress,0.0
81,11.0,3.951633683447848,-1.3288562463031104,12.240423842905484,30.0,0.3333333333333333,6,1.0,False,True,0.8523839120187018,5,40.9092468467365,866.25,in_progress,0.0
81,12.0,3.9932356899068893,-1.3116206522297726,14.100501914844427,30.0,1.0,8,1.0,False,True,0.9579226034871164,5,40.9092468467365,866.325,in_progress,0.0
81,13.0,4.033377420475315,-1.2893257737247683,16.868664923478814,30.0,0.6666666666666666,7,1.0,False,True,1.0612033861534462,5,40.9092468467365,866.394,in_progress,0.0
81,14.0,4.082899676047591,-1.2559374465259427,20.97044175952598,0.0,1.0,5,1.0,False,True,1.2570669835032535,5,40.9092468467365,866.458,in_progress,0.0
81,15.0,4.126775107971313,-1.224101539584217,24.167992800548635,30.0,0.6666666666666666,7,1.0,False,True,1.3861847041888309,5,40.9092468467365,866.528,in_progress,0.0
81,16.0,4.171857075890569,-1.1866939983377438,27.78588939610354,30.0,0.6666666666666666,7,0.5,False,True,1.5233334616155156,5,40.9092468467365,866.59,in_progress,0.0
81,17.0,4.213697523468836,-1.1427536117664436,32.238381422270656,-30.0,1.0,2,0.5,False,True,1.6594196667855887,5,40.9092468467365,866.664,in_progress,0.0
81,18.0,4.254350108127425,-1.0981070202628993,35.861096946669825,0.0,0.6666666666666666,4,0.5,False,True,1.7935062686461458,5,40.9092468467365,866.726,in_progress,0.0
81,19.0,4.292707704585628,-1.0534129414696045,39.02797489589635,0.0,0.3333333333333333,3,0.5,False,True,1.922473156957616,6,40.9092468467365,866.795,in_progress,0.0
81,20.0,4.322457460494825,-1.0148851117724644,41.64592434872189,-30.0,0.3333333333333333,0,0.5,False,True,2.0261845992836482,6,40.9092468467365,866.861,in_progress,0.0
81,21.0,4.3501507429521435,-0.9807956865460569,43.3193494303208,-30.0,0.6666666666666666,1,0.5,False,True,2.1210333301774758,6,40.9092468467365,866.928,in_progress,0.0
81,22.0,4.38062131740903,-0.9481568103869129,43.95430766440609,-30.0,1.0,2,0.5,False,True,2.2207486313272877,6,40.9092468467365,866.988,in_progress,0.0
81,23.0,4.420662283527862,-0.9132735657796363,43.3072105726196,-30.0,0.6666666666666666,1,0.1,False,True,2.5494418847491955,6,40.9092468467365,867.059,in_progress,0.0
81,24.0,4.462860022200604,-0.8825577877322183,41.74653265484866,30.0,0.3333333333333333,6,0.1,False,True,2.676652394271807,6,40.9092468467365,867.129,in_progress,0.0
81,25.0,4.50172793246613,-0.8536038121106767,40.721174288985324,0.0,1.0,5,0.1,False,True,2.794874050282403,6,40.9092468467365,867.19,in_progress,0.0
81,26.0,4.538204778963604,-0.8239241239822801,40.38855902517168,-30.0,0.6666666666666666,1,0.1,False,True,2.9097967863137146,6,40.9092468467365,867.262,in_progress,0.0
81,27.0,4.579649946363675,-0.7953668942447053,39.252006070019114,-30.0,0.6666666666666666,1,0.5,False,True,3.03218529161236,6,40.9092468467365,867.326,in_progress,0.0
81,28.0,4.620186291770559,-0.770442972880855,37.78690107973765,30.0,0.6666666666666666,7,0.5,False,True,3.14712332638232,7,40.9092468467365,867.393,in_progress,0.0
81,29.0,4.665952334272713,-0.7426742453994724,36.40443925066073,-30.0,0.6666666666666666,1,0.5,False,True,3.2763022065800618,7,40.9092468467365,867.462,in_progress,0.0
81,30.0,4.702434518747072,-0.7203134489592794,35.53710935097403,-30.0,0.6666666666666666,1,0.5,False,True,3.3796333363062216,7,40.9092468467365,867.522,in_progress,0.0
81,31.0,4.745467252304721,-0.6947105114575415,34.57762745759367,-30.0,1.0,2,0.5,False,True,3.5002929835264998,7,40.9092468467365,867.592,in_progress,0.0
81,32.0,4.79993540160803,-0.6738868751179345,31.388949716269185,30.0,0.6666666666666666,7,0.5,False,True,3.73884224370222,7,40.9092468467365,867.658,in_progress,0.0
81,33.0,4.852278392776309,-0.6571606742943474,28.365836688570386,0.0,0.3333333333333333,3,0.5,False,True,3.849727803957989,7,40.9092468467365,867.721,in_progress,0.0
81,34.0,4.896846423670942,-0.6426828073840835,26.427044221958088,30.0,1.0,8,0.5,False,True,3.9445979556322537,7,40.9092468467365,867.79,in_progress,0.0
81,35.0,4.938774590569244,-0.6250146458771759,25.748171067460632,0.0,0.6666666666666666,4,0.5,False,True,4.0416544274514905,7,40.9092468467365,867.861,in_progress,0.0
81,36.0,4.980285918075728,-0.6051962885735803,25.731267660859952,30.0,0.6666666666666666,7,0.5,False,True,4.142231047626063,7,40.9092468467365,867.93,in_progress,0.0
81,37.0,5.0231910814114435,-0.5835330226613612,25.928791821289334,30.0,0.3333333333333333,6,1.0,False,True,4.248459175512374,7,40.9092468467365,867.982,in_progress,0.0
81,38.0,5.061261883358602,-0.5604803408163668,26.887981894270137,30.0,0.3333333333333333,6,1.0,False,True,4.350104238661403,8,40.9092468467365,868.052,in_progress,0.0
81,39.0,5.092111791172808,-0.5344197805980574,29.17745634040386,0.0,0.6666666666666666,4,1.0,False,True,4.4467020711194865,8,40.9092468467365,868.087,in_progress,0.0
81,40.0,5.1216333544051595,-0.5092452117897959,30.95822677035097,30.0,0.3333333333333333,6,1.0,False,True,4.53959591132444,8,40.9092468467365,868.193,in_progress,0.0
81,41.0,5.15007763353181,-0.4801021090585815,33.40314146188955,30.0,0.3333333333333333,6,1.0,False,True,4.638524156406223,8,40.9092468467365,868.259,in_progress,0.0
81,42.0,5.175435213907109,-0.4497404503763628,36.11306437588441,30.0,0.6666666666666666,7,1.0,False,True,4.735165259633535,8,40.9092468467365,868.325,in_progress,0.0
81,43.0,5.201641805843806,-0.41319017125237806,39.42360164544818,0.0,0.3333333333333333,3,1.0,False,True,4.845015631666448,8,40.9092468467365,868.391,in_progress,0.0
81,44.0,5.223654236562758,-0.3783320016585757,42.605273157134164,0.0,0.3333333333333333,3,1.0,False,True,4.953500091414852,8,40.9092468467365,868.462,in_progress,0.0
81,45.0,5.243615627287533,-0.34336812895275576,45.524496614806495,0.0,0.6666666666666666,4,1.0,False,True,5.051580900622797,8,40.9092468467365,868.529,in_progress,0.0
81,46.0,5.2665544319828985,-0.3029110947185104,48.30122205365219,0.0,1.0,5,1.0,False,True,5.164851714695303,8,40.9092468467365,868.566,in_progress,0.0
81,47.0,5.289607411222348,-0.26096233558030335,50.82003907330005,30.0,0.6666666666666666,7,1.0,False,True,5.281287494342939,8,40.9092468467365,868.655,in_progress,0.0
81,48.0,5.3135773164036575,-0.2081572227360437,54.22034009969584,30.0,1.0,8,1.0,False,True,5.420875899455492,8,40.9092468467365,868.729,in_progress,0.0
81,49.0,5.334510320434546,-0.14448417257196103,58.768157226853475,-30.0,1.0,2,1.0,False,True,5.57817373457237,9,40.9092468467365,868.792,in_progress,0.0
81,50.0,5.351879568444848,-0.08998078595852814,61.77496253970644,0.0,1.0,5,0.5,False,True,5.712059577852549,9,40.9092468467365,868.858,in_progress,0.0
81,51.0,5.369752765106298,-0.02744362616989987,64.8995695223835,-30.0,0.3333333333333333,0,0.5,False,True,5.86283713910231,9,40.9092468467365,868.928,in_progress,0.0
81,52.0,5.387276899505033,0.02901108533175105,66.70833975531568,-30.0,0.6666666666666666,1,0.5,False,True,6.0008707251368625,9,40.9092468467365,868.993,in_progress,0.0
81,53.0,5.4057258742746095,0.07329999702780875,66.84109967123413,0.0,0.3333333333333333,3,0.5,False,True,6.115658445087396,9,40.9092468467365,869.032,in_progress,0.0
81,54.0,5.4224735584472,0.11372028644999152,66.98544981018274,-30.0,0.6666666666666666,1,0.5,False,True,6.260095863159753,9,40.9092468467365,869.1,in_progress,0.0
81,55.0,5.439965393031267,0.1558619937128921,67.06015856836137,30.0,0.3333333333333333,6,0.5,False,True,6.3709478869983265,9,40.9092468467365,869.193,in_progress,0.0
81,56.0,5.4567597069225755,0.19312677791822574,66.84957571617124,-30.0,1.0,2,0.5,False,True,6.470537792358531,9,40.9092468467365,869.256,in_progress,0.0
81,57.0,5.47525161134411,0.23413721737737636,66.60030462016752,0.0,0.3333333333333333,3,0.5,False,True,6.580149173990694,9,40.9092468467365,869.319,in_progress,0.0
81,58.0,5.491845317524339,0.26800848859490234,66.16659689139944,-30.0,0.6666666666666666,1,0.5,False,True,6.672238738745634,9,40.9092468467365,869.394,in_progress,0.0
81,59.0,5.51028900642099,0.2997835693380274,65.19245816457428,30.0,0.6666666666666666,7,0.5,False,True,6.762025782737702,9,40.9092468467365,869.463,in_progress,0.0
81,60.0,5.532955814133074,0.33477919361976194,63.7696042358585,0.0,1.0,5,0.5,False,True,6.863692108700558,10,40.9092468467365,869.525,in_progress,0.0
81,61.0,5.559750512032414,0.3798393263856617,62.797916622329794,30.0,0.6666666666666666,7,0.5,False,True,6.991774145092118,10,40.9092468467365,869.595,in_progress,0.0
81,62.0,5.585726956108705,0.42933954573038574,62.66457390628558,30.0,1.0,8,0.5,False,True,7.128393697978526,10,40.9092468467365,869.664,in_progress,0.0
81,63.0,5.607005698497314,0.4844728499167529,64.09216999960175,0.0,0.3333333333333333,3,0.5,False,True,7.271524008425902,10,40.9092468467365,869.704,in_progress,0.0
81,64.0,5.626860163055233,0.539599824764883,65.49455737741584,-30.0,1.0,2,0.5,False,True,7.471614327348222,10,40.9092468467365,869.786,in_progress,0.0
81,65.0,5.649912055585624,0.5914138444646877,65.59068612610228,0.0,1.0,5,0.5,False,True,7.610130262557966,10,40.9092468467365,869.851,in_progress,0.0
81,66.0,5.67426720621547,0.6478080709237992,65.83575211226805,-30.0,1.0,2,0.5,False,True,7.760226502657168,10,40.9092468467365,869.926,in_progress,0.0
81,67.0,5.70190702014747,0.7061071635105168,65.50553103629335,30.0,0.3333333333333333,6,0.5,False,True,7.917618774904987,10,40.9092468467365,869.986,in_progress,0.0
81,68.0,5.730273350058735,0.7614512151410744,64.85390323881974,0.0,0.6666666666666666,4,0.5,False,True,8.068956895379374,11,40.9092468467365,870.06,in_progress,0.0
81,69.0,5.753372978691285,0.8100433740914429,64.79339796654656,0.0,0.6666666666666666,4,0.5,False,True,8.200198967091248,11,40.9092468467365,870.092,in_progress,0.0
81,70.0,5.7705755472579,0.8511962198974523,65.26651414319709,30.0,1.0,8,0.5,False,True,8.309213852717683,11,40.9092468467365,870.191,in_progress,0.0
81,71.0,5.786636872860997,0.8967276120480515,66.23061694179847,-30.0,0.3333333333333333,0,0.5,False,True,8.4271407567286,11,40.9092468467365,870.261,in_progress,0.0
81,72.0,5.801389983603206,0.9389213795131142,67.05167488177423,-30.0,0.3333333333333333,0,0.5,False,True,8.536304847460336,11,40.9092468467365,870.319,in_progress,0.0
81,73.0,5.816487081002042,0.9753680408793561,67.17953741515264,-30.0,1.0,2,0.5,False,True,8.659259448764143,11,40.9092468467365,870.389,in_progress,0.0
81,74.0,5.834665438581012,1.0124485819830296,66.60766772717041,30.0,0.3333333333333333,6,0.5,False,True,8.759235169671044,11,40.9092468467365,870.46,in_progress,0.0
81,75.0,5.852250930688528,1.0469740570758082,66.02064950299614,-30.0,1.0,2,0.5,False,True,8.852824623226093,11,40.9092468467365,870.528,in_progress,0.0
81,76.0,5.871415065772765,1.0852267363560486,65.54882533585385,0.0,0.3333333333333333,3,0.5,False,True,8.956273888527736,11,40.9092468467365,870.591,in_progress,0.0
81,77.0,5.888664294888516,1.1152161599627137,64.75070952798833,30.0,0.3333333333333333,6,0.5,False,True,9.039071409783505,11,40.9092468467365,870.66,in_progress,0.0
81,78.0,5.901707526786891,1.1421634077495073,64.68324229143762,30.0,1.0,8,0.5,False,True,9.111598445910724,11,40.9092468467365,870.728,in_progress,0.0
81,79.0,5.914858491492452,1.171732157351685,64.8427325497857,-30.0,0.6666666666666666,1,0.5,False,True,9.190296437860338,11,40.9092468467365,870.792,in_progress,0.0
81,80.0,5.931753545145781,1.2117686165740804,65.23822712854077,30.0,1.0,8,0.5,False,True,9.29616002938282,12,40.9092468467365,870.863,in_progress,0.0
81,81.0,5.949979217759101,1.258907300877991,65.90566625998682,0.0,0.6666666666666666,4,0.5,False,True,9.419533513047808,12,40.9092468467365,870.908,in_progress,0.0
81,82.0,5.965579148146652,1.3022543150466557,66.69277979236482,-30.0,0.3333333333333333,0,0.5,False,True,9.532099673229293,12,40.9092468467365,870.996,in_progress,0.0
81,83.0,5.9824557466551855,1.3436370899215229,66.9090041972587,-30.0,0.3333333333333333,0,0.5,False,True,9.641076246342099,12,40.9092468467365,871.059,in_progress,0.0
81,84.0,6.000890429884134,1.3814058537606362,66.39285094756053,0.0,0.6666666666666666,4,0.5,False,True,9.742845772262545,12,40.9092468467365,871.126,in_progress,0.0
81,85.0,6.0211320838180225,1.4173042732950132,65.3816458917355,30.0,0.6666666666666666,7,0.5,False,True,9.84164783232911,12,40.9092468467365,871.192,in_progress,0.0
81,86.0,6.040677587273214,1.4623106044085876,65.61442539912903,30.0,1.0,8,0.5,False,True,9.970729023420148,12,40.9092468467365,871.251,in_progress,0.0
81,87.0,6.055911385533425,1.5078902320807583,66.79755011265605,30.0,1.0,8,0.5,False,True,10.088107487778233,12,40.9092468467365,871.326,in_progress,0.0
81,88.0,6.070506306512862,1.5603262043793777,68.40486695050538,30.0,0.3333333333333333,6,0.5,False,True,10.221148755869773,12,40.9092468467365,871.379,in_progress,0.0
81,89.0,6.077570128343388,1.6142934673050067,71.52321398765402,0.0,1.0,5,0.5,False,True,10.352660911228853,12,40.9092468467365,871.458,in_progress,0.0
81,90.0,6.080882462894597,1.6608921682502367,74.25683506022662,-30.0,0.3333333333333333,0,0.5,False,True,10.464320369130608,12,40.9092468467365,871.528,in_progress,0.0
81,91.0,6.086559716158834,1.7104589537376176,76.1086147795983,-30.0,0.6666666666666666,1,0.5,False,True,10.584557515570404,13,40.9092468467365,871.583,in_progress,0.0
81,92.0,6.096845510428596,1.758156077994535,76.42537287413458,0.0,0.3333333333333333,3,0.5,False,True,10.703540769337753,13,40.9092468467365,871.648,in_progress,0.0
81,93.0,6.106073256103316,1.802261740604326,76.75810836284536,30.0,0.3333333333333333,6,0.5,False,True,10.813371974969561,13,40.9092468467365,871.726,in_progress,0.0
81,94.0,6.110233481907355,1.8372498095898662,77.71241737686094,30.0,1.0,8,0.5,False,True,10.89834860371011,13,40.9092468467365,871.792,in_progress,0.0
81,95.0,6.113471298303353,1.8809764453804367,79.08461722643135,0.0,1.0,5,0.5,False,True,11.00321424653474,13,40.9092468467365,871.862,in_progress,0.0
81,96.0,6.113342302990632,1.9335097063777926,81.39949470116703,-30.0,0.3333333333333333,0,0.5,False,True,11.13688395205097,13,40.9092468467365,871.928,in_progress,0.0
81,97.0,6.117168796248657,1.9809527318745945,82.2867969464275,-30.0,0.6666666666666666,1,0.5,False,True,11.25141227494384,13,40.9092468467365,871.994,in_progress,0.0
81,98.0,6.124689267556359,2.0237067898675223,81.88244625846598,0.0,0.6666666666666666,4,0.5,False,True,11.357157002358305,13,40.9092468467365,872.06,in_progress,0.0
81,99.0,6.1329746638415275,2.067389936417693,81.42343050321414,0.0,0.3333333333333333,3,0.5,False,True,11.465574209522336,13,40.9092468467365,872.129,in_progress,0.0
81,100.0,6.139192091730176,2.1039982225401976,81.334549395802,-30.0,1.0,2,0.5,False,True,11.555980205499093,13,40.9092468467365,872.183,in_progress,0.0
81,101.0,6.148876045153833,2.1492872571062827,80.60621562119051,-30.0,0.3333333333333333,0,0.5,False,True,11.669064258699295,13,40.9092468467365,872.256,in_progress,0.0
81,102.0,6.161730561306504,2.185330555001545,78.96458416479506,0.0,0.6666666666666666,4,0.5,False,True,11.762267522589037,14,40.9092468467365,872.312,in_progress,0.0
81,103.0,6.179294144401466,2.231007021407785,76.94649308148102,0.0,0.3333333333333333,3,0.5,False,True,11.881173876784155,14,40.9092468467365,872.365,in_progress,0.0
81,104.0,6.191149114027339,2.2643177893424546,75.99034868454143,0.0,0.3333333333333333,3,0.5,False,True,11.96729559885443,14,40.9092468467365,872.459,in_progress,0.0
81,105.0,6.2058154559640615,2.307217434667145,75.07886557467587,0.0,1.0,5,0.5,False,True,12.077834058760684,14,40.9092468467365,872.51,in_progress,0.0
81,106.0,6.2210003827734015,2.3487217305232853,74.13332496317463,-30.0,0.3333333333333333,0,0.5,False,True,12.185397109627262,14,40.9092468467365,872.594,in_progress,0.0
81,107.0,6.238931486256619,2.393678051801928,72.97944459902666,30.0,0.6666666666666666,7,0.5,False,True,12.302830035300067,14,40.9092468467365,872.665,in_progress,0.0
81,108.0,6.2567548027148865,2.438274960248184,72.04839063827514,-30.0,0.3333333333333333,0,0.5,False,True,12.427258962449018,14,40.9092468467365,872.706,in_progress,0.0
81,109.0,6.27249597132091,2.471827730772597,70.98466429479899,-30.0,0.6666666666666666,1,0.5,False,True,12.516032078897881,14,40.9092468467365,872.785,in_progress,0.0
81,110.0,6.294088852879585,2.509163061248485,68.98990050904584,30.0,1.0,8,0.5,False,True,12.617160446476628,14,40.9092468467365,872.848,in_progress,0.0
81,111.0,6.3166251982894215,2.551310065775409,67.63687516196016,30.0,0.3333333333333333,6,0.5,False,True,12.730262927941666,14,40.9092468467365,872.921,in_progress,0.0
81,112.0,6.33687125827648,2.594244035783802,67.07533585775835,0.0,0.6666666666666666,4,0.5,False,True,12.84391632259531,14,40.9092468467365,872.991,in_progress,0.0
81,113.0,6.355306684990813,2.6363134841166893,66.9273392820385,30.0,0.6666666666666666,7,0.5,False,True,12.95447342013838,14,40.9092468467365,873.06,in_progress,0.0
81,114.0,6.3728302638885435,2.68278103262875,67.40985701762995,0.0,0.3333333333333333,3,0.5,False,True,13.074953909685739,15,40.9092468467365,873.122,in_progress,0.0
81,115.0,6.387869008195677,2.7273470376916693,68.19824833667727,-30.0,0.6666666666666666,1,1.0,False,True,13.189486313005677,15,40.9092468467365,873.193,in_progress,0.0
81,116.0,6.401180208643053,2.7657287414796166,68.60996714059615,30.0,0.6666666666666666,7,1.0,False,True,13.288332264963703,15,40.9092468467365,873.257,in_progress,0.0
81,117.0,6.419498035955372,2.811363766160534,68.52930203835672,-30.0,1.0,2,1.0,False,True,13.407292254867976,15,40.9092468467365,873.325,in_progress,0.0
